question_text,option_a,option_b,option_c,option_d,correct_option,explanation,module
"According to the course material, the three types of early warning briefly discussed are conflict early warning, disaster early warning, and:",Hazards assessment,Financial early warning only,Weather early warning only,Academic early warning only,A,"The three types of early warning discussed are conflict early warning (aimed at preventing conflict), disaster early warning (for natural disasters), and hazards assessment (collecting evidence at accident scenes).",2
"According to the course material, ""small arms"" are defined as weapons that can easily be operated by an individual meant to cause harm, while ""light weapons"" are defined as weapons operated with the combined support of a crew of:",Two or three people,One hundred people,"A single, solitary individual only, exactly like small arms",An entire national army,A,"Small arms can easily be operated by an individual meant to cause harm, while light weapons are those (with anticipated lethal effect) operated with a combined support of a crew of two or three.",2
"According to the course material, one of the five characteristics of small arms and light weapons is portability and concealability, meaning they can be:",Easily transported or smuggled and concealed within legitimate cargo shipments,Detected instantly by any form of security screening with no exceptions,Used only by official national armies and never by any civilians,Manufactured exclusively in one single country worldwide,A,"Portability and concealability means individuals or light vehicles can carry small arms and light weapons, which can be transported or smuggled into conflict areas and concealed within shipments of legitimate cargo.",2
"According to the course material, the causes of arms proliferation listed include undemocratic governance, weak economic base, ethnicity, and:",Military coups,Excessive rainfall in a given region,Overabundance of clean drinking water,Universal literacy across all affected populations,A,"Causes of arms proliferation include undemocratic governance, undemocratic electoral processes, weak economic base, uneven distribution of infrastructure, military coups, ethnicity, and weak stockpile management, among others.",2
"According to the course material, arms control developed both in theory and in practice during the Cold War, a period between the late 1940s and:",1991,1914,2001,1945,A,"Arms control developed both in theory and practice during the Cold War, a period between the late 1940s and 1991, when the United States and the USSR dealt with each other from a position of mutual mistrust.",2
"According to the course material, the objectives of the disarmament, demobilisation, and reintegration (DDR) process include reducing the size of armed forces and assisting ex-combatants to:",Socially reintegrate into their communities of return,Immediately re-arm and re-join active combat duty,Permanently relocate to a foreign country with no return possible,Avoid all forms of civilian contact for the rest of their lives,A,"The specific objectives of DDR include reducing the size of armed forces and other organised services, and assisting ex-combatants to socially reintegrate into their communities of return.",2
"According to the course material, one of the prerequisites for effective DDR implementation is ""security"", meaning that:",Conflict in the targeted area must be completely or nearly halted before DDR can be effectively implemented,"DDR should always begin while active, ongoing combat is still occurring",Security is entirely irrelevant to the success of any DDR programme,Only one of the warring factions needs to disarm for DDR to succeed,A,"Security is a prerequisite for DDR: conflict in the targeted area must be completely or nearly halted, and a significant deterrent force must be in place, since trust between former belligerents cannot develop without this guarantee.",2
"According to the course material, the word ""peace"" is derived from the Latin word ""pax"", which literally means:","A pact, a contract, an agreement to end war or dispute","War, conflict, or violent confrontation","Wealth, money, or material possessions","Silence, with no connection to any agreement",A,"The word peace is derived from the Latin word pax, which literally means a pact, a contract, an agreement to end war or any dispute and conflict between two people, nations, or antagonistic groups.",2
"According to the course material, words that signify peace across different cultures include the Hebrew word shalom, the Arabic word salaam, the Yoruba word alaafia, and the Igbo word:",Udo,Uhuru,Harambee,Ubuntu,A,"Words that signify peace in different languages include the Hebrew shalom, the Arabic salaam, the Yoruba alaafia, and the Igbo udo, all reflecting concepts such as safety, welfare, and security.",2
"According to the peace education Working Group of UNICEF (2004), cited in the course material, peace education is defined as the process of promoting knowledge, skills and values that will bring about behavioural changes enabling children, youths and adults to:","Prevent conflict and resolve conflict peacefully, creating conditions conducive for peace",Only fight more effectively when conflict occurs,Avoid any discussion of conflict-related topics entirely,Focus exclusively on economic development with no reference to conflict,A,"UNICEF (2004) defines peace education as the process of promoting knowledge, skills and values that bring about behavioural changes enabling people to prevent conflict, resolve conflict peacefully, and create conditions conducive for peace.",2
